Order ID,Order Date,Customer ID,Customer Name,Region,Segment,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit,Repeat Customer,Last Purchase Date
ea570fec-135b-4e7f-97b8-132939273e57,2022-10-06,c7e78ca9-cede-42d1-9ca1-b992396b3718,Eric Torres,South,Consumer,Office Supplies,Paper,Look Dog,6,391.63,0.26,74.68,No,2023-06-25
4563c0e5-5aaa-414d-9f2d-383883a20a33,2025-03-15,8e0a1437-3090-4c4b-be89-43a2f6717c2c,Stephen Rose,South,Consumer,Furniture,Chairs,Commercial Staff,2,725.25,0.2,35.29,Yes,2024-02-27
9bccdf05-a780-42d3-939e-0f1c977de68c,2024-03-29,6391b87e-ebc3-4ba3-af34-9ca1942fb300,Christine Espinoza,East,Consumer,Technology,Copiers,Stage Late,9,1224.04,0.01,267.31,No,2023-10-18
0a9c7354-1d8c-4d4f-85f5-d0f9a646cf21,2023-02-18,c42a4e5d-752d-4cce-b051-13bf3f4fc441,Sheri Mccoy,East,Home Office,Office Supplies,Paper,Increase Whether,2,1682.87,0.27,209.21,No,2024-06-27
2e43b6c6-584c-4c5c-9b42-fbb39a1743de,2022-08-20,cad3a8f8-47a1-4f45-881d-4d5d7ddeee97,Paul Turner,East,Corporate,Office Supplies,Paper,Capital Moment,5,916.48,0.04,147.07,No,2022-08-23
657bd9e9-6f61-471a-b04e-d8dfbdc335cf,2025-07-11,102b98a1-dc4a-4c26-a6b6-893b995dd361,John Pearson,West,Home Office,Technology,Accessories,Life Order,6,1242.12,0.18,111.98,No,2024-02-27
704ff316-68e7-4bba-85b2-b2d4387023a9,2024-05-03,7460f617-8a46-40da-87b1-d8226cc49d87,Miguel Moore,North,Corporate,Furniture,Bookcases,Push Charge,5,464.07,0.1,23.61,No,2025-05-15
b3d7e821-81e3-4411-89d1-5dd57d42ac09,2024-03-05,378f4d54-7138-4c85-84f3-d2002549273b,Heather Russo,East,Home Office,Technology,Phones,Somebody Water,6,1322.73,0.25,158.82,Yes,2025-04-06
ff1a4851-78ec-4500-90b5-3131ccbd2552,2024-06-29,78ed8628-0c45-4978-806f-561c491d1ec2,Whitney Solomon,North,Corporate,Office Supplies,Labels,Discussion Store,9,1144.54,0.03,251.01,Yes,2024-08-02
e3f0c5ac-af64-4744-8fbc-3043701da4d2,2023-08-30,31a89fb0-a9c9-4a1b-9370-724ad6c3d23b,Amanda Campbell,East,Home Office,Technology,Machines,Off Pick,4,470.61,0.0,71.01,No,2024-08-05
fe65f228-4979-4274-ad87-86a147d1df32,2022-10-25,0c0c11dd-f4d3-41be-a71c-1f068061341b,Lauren Greer,East,Consumer,Office Supplies,Binders,Moment Us,2,821.66,0.25,89.32,Yes,2023-06-10
b06a3738-6f6b-4d7b-8403-fb24923b88a8,2025-06-11,bf1e04da-ce54-4ac2-ad78-914d59e14dde,Nicole Lamb,East,Corporate,Technology,Accessories,Current Season,9,1714.38,0.19,255.51,Yes,2023-01-10
3d5b44b0-3200-4bbe-a8d3-38bf8927d201,2022-08-27,bb6505d5-1cee-4965-8d0e-ebc51e97f148,Melanie Caldwell,East,Home Office,Office Supplies,Storage,Next Three,3,579.55,0.01,129.77,Yes,2025-03-12
1d43ac78-8608-415a-a59d-1d3fdca11e04,2024-01-27,2b4f8f50-240a-4344-9ffa-9f8ba39ea5a9,Jessica Day,West,Corporate,Office Supplies,Labels,Surface Case,9,39.63,0.15,6.04,No,2024-06-03
d3ebda0a-1208-4408-9515-7f0b89a99673,2022-10-27,f97f3dd5-9083-493b-ad8c-fb0e4db4a808,Mark Hawkins,West,Home Office,Office Supplies,Paper,Town Among,1,1269.94,0.07,297.82,No,2023-04-14
84a9ad2b-794a-47fb-bf71-7b810d04e884,2023-01-10,6064aae0-3bbf-4c81-87d2-a0d8c9cf0935,Timothy Goodwin,North,Consumer,Furniture,Chairs,Though Moment,2,469.47,0.26,70.68,No,2023-07-19
a8cebe8b-0b9e-4f12-9c5d-57beb6e24018,2023-04-11,f46d67f6-9b43-46c5-b6be-92256e85f30b,William Andrews,North,Corporate,Furniture,Furnishings,Those Party,3,339.34,0.03,81.88,No,2023-11-12
397b7b64-6c29-4bf9-b9c1-38e9056bd8c7,2024-10-29,ab792532-eccc-4954-b8bf-c7d33dd30a6c,Vanessa Patterson,East,Corporate,Technology,Phones,Lose View,3,1902.01,0.05,411.24,No,2025-01-05
8231004d-063a-42af-9626-8540053f613f,2025-02-16,03aceb4f-1960-4c27-8e13-75730d222f01,Nancy Henry,East,Corporate,Technology,Copiers,Year Bank,1,35.07,0.2,5.49,No,2023-06-19
ce4516db-473e-494b-afbf-aa64acef29db,2024-08-11,cfbb3b25-f9e4-4898-a4f0-239e0959d9c6,Melissa Stewart,East,Consumer,Furniture,Chairs,Throw Go,8,1831.43,0.0,391.71,No,2023-12-26
29e0e864-36f1-49a4-bd5c-410751363c29,2023-05-22,10fa416a-7e7c-48cf-98db-6a8e276ab07a,Michele Holder,East,Consumer,Office Supplies,Binders,Ahead Traditional,8,430.14,0.05,73.67,Yes,2023-12-20
860e7ba1-e8ca-4692-b3ba-3bbb465885c3,2023-04-07,f41cacc9-4235-4441-8daf-10f77a15dfdb,Desiree Oneill,East,Corporate,Furniture,Tables,Find Out,4,208.01,0.13,11.68,Yes,2024-05-30
6c59af0b-b945-4a5e-83b1-a3cd57901586,2025-07-22,755ed144-d0f5-40fb-a75b-cbe90d226004,Monica Martin,West,Home Office,Furniture,Furnishings,Whether Least,6,1444.62,0.03,326.33,No,2024-05-16
ff0a9e47-457a-47c2-b6ca-3dfdc01a73ca,2023-04-07,3a3ece26-5b57-4c17-9ee2-4127a73e8869,Sarah Anderson,North,Home Office,Technology,Machines,Office Agency,2,163.98,0.01,19.52,Yes,2023-10-09
cc29f3d4-47b9-41a7-8526-239a9827ae02,2025-06-13,1402bd6a-dee7-42f0-8312-c4117612462a,Brandon Soto,South,Corporate,Technology,Phones,Hand Factor,3,395.7,0.22,19.76,Yes,2023-10-23
d7aa6e70-6035-4b76-9e50-ca0c304f85da,2024-09-23,dde68013-479b-457a-948d-fa7392802617,Donald Boyd,North,Consumer,Office Supplies,Paper,Reason Dark,6,1118.55,0.17,224.98,Yes,2022-09-20
52670301-f046-4a5e-8d49-f1159d8503a3,2024-02-22,13e5d4f3-077c-4196-909e-222f211638f2,Dawn Nguyen,North,Home Office,Technology,Phones,Project Model,1,481.78,0.22,56.72,No,2024-03-23
707d339e-2467-4710-b020-2adbcda20228,2025-04-28,9f950e8c-2fbc-4ed7-ac5a-5ac0e255e8a9,Melissa Davis,West,Corporate,Technology,Copiers,Vote Job,3,739.55,0.18,48.51,Yes,2023-05-22
7ac4b74f-8f13-40dd-95b9-6411a10fc93a,2022-08-29,d65393e6-f5bc-40fa-8bba-ac04736353da,Jeffrey Brown,West,Corporate,Technology,Accessories,Wife Relate,4,1505.59,0.11,189.93,Yes,2025-06-25
b832927e-dbd4-4360-994b-85c0e8bd66d0,2023-12-29,f7b8a87b-8474-4026-b626-96b03b843c16,April Murray,North,Home Office,Technology,Copiers,Example Better,8,543.56,0.16,105.25,No,2025-01-23
e6008111-e0be-48db-a571-a7cb1cc0d510,2023-12-29,61517f45-5f8a-4f0e-b51f-f4491e7a631e,Wanda Keller,West,Corporate,Furniture,Tables,Agreement Imagine,8,216.44,0.19,37.2,No,2023-06-02
63ffee32-3bfb-49bd-aa19-0f4924f61cfa,2023-12-22,1593bd69-5228-478c-91a9-e6dace67bf91,Kathryn Young,West,Corporate,Office Supplies,Storage,Respond Environment,4,1922.77,0.22,209.86,Yes,2024-02-14
8956416a-2c79-497c-903f-f802df8a24f9,2023-12-03,94566c4b-cb09-4cd4-9590-ae621e6c8338,Nancy Kelly,West,Home Office,Furniture,Bookcases,Agreement Tree,10,227.87,0.22,36.77,No,2025-08-02
2990f1c6-4eb5-40a0-b92b-5d321d3c481f,2023-05-07,f09bd899-c39e-40bc-b01a-149ffc5b751a,Holly Page,South,Consumer,Technology,Phones,Responsibility Economic,5,1581.79,0.12,212.55,No,2023-06-08
34628029-3073-419f-ad9b-e3fcb7812236,2024-10-18,a0bddfa4-b02b-4e6e-a399-522c3f6ed9f5,Crystal Haley,East,Corporate,Technology,Machines,Wear Nor,7,680.97,0.07,54.49,Yes,2024-06-26
2357bd83-a192-4bf0-adcd-bc0a8ac7706d,2022-08-26,4dfa39bc-f5bf-4900-85d6-8c657fc3c316,Lisa Reyes,West,Home Office,Technology,Machines,See Scene,3,346.69,0.25,77.48,Yes,2023-09-25
0cf0d791-8ebc-460c-b6e5-122e1e294786,2024-07-21,34ee8fd0-7b9c-4d76-8303-9573ba24811d,Ricky Green,South,Corporate,Office Supplies,Binders,Throw Film,9,453.3,0.22,33.07,Yes,2024-03-07
02f21a0e-f7ff-4d60-83a4-5952ae1e7e9a,2023-01-16,115c09e5-b942-4077-afba-0237730913ba,Ashley Oliver,South,Home Office,Furniture,Chairs,Along Claim,10,519.41,0.09,48.29,No,2023-05-09
7bb435cb-723d-47aa-a4a3-e139f3414555,2023-11-25,fb103ba6-8312-4cbd-8fa8-82d6612d83d3,Sandra Taylor,North,Consumer,Office Supplies,Storage,Fast Make,6,1249.84,0.16,192.17,Yes,2024-09-30
2c79c7f6-f652-42e5-94ac-7529f7560d95,2023-04-28,f08e7bf0-e8d0-4216-93f1-5aaa2f81bba4,Matthew Robles,East,Home Office,Technology,Machines,For Notice,8,37.42,0.28,6.6,Yes,2022-12-22
33d9c2cd-fbf2-4bd2-9655-ee266e1686c9,2024-01-02,9f456502-d74f-4f40-9cbf-bd81ca196019,Erik Foster,North,Corporate,Technology,Phones,Act Four,10,1980.42,0.2,259.86,Yes,2024-06-23
61b801bc-7101-48ea-876f-7dea454aafea,2025-01-09,9a27ba3e-629d-4038-8724-652a9c9bf9dc,Mr. Matthew Nixon,West,Home Office,Furniture,Chairs,Process Mean,2,852.42,0.09,151.11,Yes,2024-02-11
5c8c4312-b707-49eb-afa3-639a2eff6763,2024-08-03,4c1904cf-b632-43be-b0f8-6995523d6880,Jesus Schroeder,West,Corporate,Furniture,Tables,Pick Bar,10,841.6,0.19,73.47,Yes,2024-12-14
ef7657ef-4cf7-4b1e-8bb1-5e8d5d7c3013,2022-12-03,9df167e8-a34c-46cc-9155-f2ffd37f944d,Angela Henry,West,Corporate,Furniture,Tables,Evidence Expect,8,1980.54,0.18,460.64,Yes,2023-11-16
a46e304b-d939-49d2-b96a-f4b227b36788,2023-01-03,dcac1c87-6aa9-4896-91a1-5732206248cb,Mrs. Laura Moore MD,East,Corporate,Furniture,Bookcases,Begin Left,10,1586.88,0.26,228.82,Yes,2023-04-26
6be8ac89-faa0-43fa-a8e0-f19036aaa460,2023-02-26,e6472635-d81d-41be-bffa-5dcb380730f3,Ricardo Payne,West,Corporate,Furniture,Furnishings,History Officer,7,149.45,0.12,13.19,No,2022-12-12
c141bdda-bb78-4107-8e17-e099fcfe8bd4,2024-12-11,9996ce32-5b42-4bf8-aa4f-e3b15769fe29,Marcus Smith,East,Home Office,Office Supplies,Paper,Society Beautiful,3,429.99,0.17,82.28,Yes,2023-07-21
39728b22-a64d-412e-ad34-cd07690d9a67,2025-03-05,2f31955a-9a4c-4a7f-8299-0102107215a7,John Watkins,North,Corporate,Office Supplies,Storage,Performance Admit,6,265.3,0.06,35.06,Yes,2022-09-17
3d22701d-9e2b-4a4d-9617-04066c5b03e5,2022-09-18,5462c1c9-1696-4f8a-9946-df5cae78083e,Mary Henry,West,Corporate,Office Supplies,Labels,Large Energy,10,1197.84,0.22,67.57,No,2023-09-11
442405c1-c55d-4c2b-9ac3-de518b72030f,2024-11-12,349f8e69-c5e1-4cc0-bb5c-b6bf80f23e02,Robert Henderson,South,Corporate,Furniture,Tables,Be Travel,2,1908.45,0.28,139.19,Yes,2022-10-29
8bbc9254-1b59-42b0-bca9-24df483f8d9b,2024-05-25,77006c7a-646a-4347-b22a-432aba353fa2,Brianna Reed,East,Consumer,Office Supplies,Binders,Radio Expert,6,1888.56,0.21,315.0,No,2023-01-11
ef0221e5-d8a2-442d-ba17-2d365a8d162c,2023-07-16,c8de7888-7974-41b3-ab07-066383c58807,Mark Manning,West,Home Office,Office Supplies,Paper,Radio When,4,1883.67,0.02,246.8,No,2023-07-08
19b20692-f38b-470e-9ccc-5b663116b884,2023-11-24,c7ee24e9-d223-4cd6-8765-ca1c368e75e8,Adam Johnson,East,Consumer,Technology,Phones,Blue Discover,10,1946.35,0.05,370.64,Yes,2024-05-20
557fccda-e110-4cfa-a924-3ec2657789e3,2023-05-19,d2bbc727-ed67-4037-b611-657772293d28,Dr. Jason Freeman MD,West,Consumer,Technology,Copiers,Place Consumer,1,1587.84,0.23,329.2,No,2025-04-26
a6a47e5e-3a39-41fe-8037-3b3cd424720b,2024-03-16,0ef4338c-c00c-45a4-b892-2e8187ae0ff6,Mr. Adam Arnold Jr.,East,Home Office,Office Supplies,Paper,Order Analysis,6,1052.32,0.1,259.03,Yes,2024-09-01
fa716a99-4a13-4c6f-b288-cc35ced23b15,2022-12-27,96ba3445-e16a-4e57-aff9-8f2189dec4fa,Anthony Jordan,West,Home Office,Furniture,Tables,House Draw,6,1365.17,0.18,220.51,No,2023-11-26
54ea9107-6a35-430c-965c-e6dfd2eca85b,2024-01-28,117c9b47-86be-421a-98bd-250636bf39c6,Carmen Shah,South,Consumer,Furniture,Furnishings,At Movie,8,97.82,0.22,16.52,No,2022-11-10
f12d830a-31b0-4715-87c2-780f46dd31a0,2023-02-09,72d60c18-0798-47b7-862c-2aafa0400ca8,Emma Davis,South,Corporate,Technology,Copiers,Until Require,1,1096.38,0.25,202.35,No,2023-08-10
0997faee-6d1b-431f-8ee2-b15e3890a599,2024-07-05,9cad6a26-60ec-4681-81e5-2e18a32ed5f6,Brenda Booth,North,Consumer,Office Supplies,Labels,Happen South,4,146.51,0.09,9.08,Yes,2024-05-24
3e67c584-9281-4636-8fbf-fa09404a183a,2024-03-07,ea5752e0-5927-48bb-bf00-c1a71db021f9,Robert Weaver,East,Corporate,Furniture,Furnishings,Morning Year,5,1779.29,0.08,347.86,No,2022-08-17
524d7d5d-67cd-41c1-b925-159977148436,2022-10-30,1ac2204b-4802-4efb-afb1-fa6ef79ace2f,Joseph Williams,East,Home Office,Office Supplies,Storage,Toward Side,1,808.82,0.27,63.32,Yes,2024-06-15
5040aa00-7cf9-4ed4-bc18-f36ad3cc4adf,2024-10-17,2d847fa3-4448-458d-95c3-1eb018cc8a5d,Sara Scott,North,Corporate,Technology,Accessories,Try Brother,10,1749.39,0.07,356.3,No,2023-08-19
cbcd8ab1-89e9-43a1-bcda-b9e620eb59bb,2025-04-03,c656da6c-724e-478e-9788-f6ecfe826d17,Jeffrey James,South,Corporate,Office Supplies,Storage,Total Remain,2,524.77,0.03,60.16,Yes,2025-02-14
6633b592-8b6b-45e5-b3e9-d1502eeeae2f,2024-11-08,9b6d5f5d-3f71-47ed-ae9e-85cc8c1aba27,Jesus Harper,West,Home Office,Office Supplies,Paper,Let Recent,1,44.27,0.21,8.45,No,2022-11-26
097f4d7b-cbd0-4e1f-b116-68a976d5377c,2023-01-17,cf7e8f74-7548-42be-bd8d-0f0b8b87065d,Natalie Morgan,South,Consumer,Office Supplies,Paper,Remain All,7,756.46,0.1,164.48,Yes,2023-12-09
418c9755-f475-4dc3-9c12-5850c447f3be,2024-12-14,4fd44e45-c8b3-45b4-9414-ee2edc562976,Kevin Brown,South,Consumer,Furniture,Furnishings,Glass Find,5,1437.81,0.01,309.31,Yes,2024-09-17
57463349-7f32-4205-b3b9-e4b8f9282dab,2024-01-31,e0455837-d8b3-4fea-93a0-9a5af73c3b5d,Ashley Swanson MD,East,Corporate,Office Supplies,Storage,Church Investment,3,1109.76,0.04,104.71,No,2024-09-04
0ea44db6-ba62-482a-b12b-c72b375b4bf4,2024-01-20,aae35faf-9116-4b87-8168-44c01d20f931,Charles Kennedy,East,Home Office,Office Supplies,Paper,Player Understand,1,1908.29,0.15,150.85,No,2025-06-01
1aeb5ab8-9df7-440b-87aa-859e624e03e7,2024-03-04,07d230b0-1373-459f-a4d4-c3884bf250ed,Robert Taylor,South,Corporate,Technology,Accessories,Despite Crime,4,1025.16,0.28,55.88,Yes,2022-10-06
9cf30c83-d28b-47de-bd09-97096ea10f44,2022-11-03,5a36716a-a219-4b43-b841-290e6395878d,Sheila Foley,East,Home Office,Furniture,Tables,End First,7,1349.5,0.0,180.43,No,2023-12-03
79e021ff-dd62-46c5-8ade-810d84faf3e9,2022-11-28,7bb92d6b-6fc4-42a6-926c-594eb8949357,Jennifer Spencer,East,Corporate,Office Supplies,Binders,Example Each,2,544.96,0.03,152.2,No,2023-05-18
5d098c93-52be-4443-a372-c84d4245fec0,2022-09-02,12b52966-850f-40df-8b99-a2021e5a4593,Shawn Lynch,East,Home Office,Technology,Copiers,Recent Sense,3,1162.98,0.04,274.84,No,2025-07-08
b99663ef-73cf-4a70-a274-00f925905b5a,2025-01-14,757e064f-aee0-40c4-901c-09bbdbb8794f,Valerie Short,West,Home Office,Technology,Copiers,Mouth Likely,9,455.79,0.02,60.16,No,2025-05-05
c89d4dfd-963c-4d5a-b12e-194f2dc4d27d,2024-03-11,22c922f6-ddb0-4d4e-9f03-0e4991799227,Franklin Carson,East,Consumer,Furniture,Chairs,Rule Baby,9,391.36,0.15,63.42,Yes,2024-10-31
2429cdbc-a0ef-4698-b860-38df0953baed,2024-01-19,efcf0dd8-6636-48e5-b9ae-193b5e3a46ab,Robert Tate,North,Consumer,Furniture,Chairs,Clearly Option,3,648.43,0.04,140.33,No,2024-05-19
2f57aec6-fc47-4b28-81af-c81e3911ed30,2025-05-23,394dd683-9ef9-428b-8970-1a11f934c79f,Andrea Hill,East,Home Office,Technology,Phones,Detail Where,8,546.86,0.07,117.47,No,2023-04-19
67781072-3bd8-4d4c-84e3-75c4e6aab11b,2023-03-21,d3c04ac7-6acf-46dc-85dc-103d02c2d571,Samantha Velez,South,Home Office,Technology,Phones,Major Sense,9,150.49,0.02,37.19,Yes,2025-04-12
2a39965b-7d29-433f-b279-b707e45de368,2024-06-28,325a945d-5fad-488c-a633-acdaeedb3bfc,Nicholas Mathews,North,Corporate,Technology,Machines,Body News,4,415.22,0.27,82.34,No,2025-03-04
92713dce-57ad-48ba-b606-6ee78c6a9d41,2023-05-09,84d1b676-8b69-4e90-9944-02daacdc6fcd,Laura Gibson DVM,South,Home Office,Office Supplies,Paper,Commercial Baby,2,1646.87,0.3,136.38,Yes,2023-09-04
dbf4f5e3-5491-453b-bb0d-e6026ab5434c,2022-11-10,e1abfa15-6207-4195-b8de-abf8e944a994,Kelly Lee,East,Home Office,Office Supplies,Binders,Above Suffer,2,1677.93,0.26,97.41,No,2025-01-22
d057b284-f23c-42de-a096-26a86e20191c,2023-06-08,6eb8f613-29f1-4474-a5de-59aa516bc6e2,Matthew Macias,East,Home Office,Furniture,Furnishings,Because Vote,3,1279.86,0.25,243.46,No,2023-10-31
a7ea2e26-2162-4b3a-b00b-ccb8a8329b44,2024-07-09,b9c09a94-eb71-4c55-b42a-3b8080b5f4b9,Christopher Wood,South,Home Office,Furniture,Tables,Consumer Pretty,8,1951.25,0.03,373.12,No,2022-12-26
3b34e309-d439-4961-8dac-86a5e780f8d9,2022-12-04,4bde6d2c-c291-40eb-abcd-35a277942b4a,Christopher Barrett,South,Consumer,Technology,Phones,Such Set,7,1760.17,0.21,400.73,No,2023-01-22
bdd50b0f-4567-4342-b0a3-72e347b4569a,2025-03-07,717698d7-da82-4978-8032-33128ab6120d,Kayla Riddle,South,Home Office,Technology,Copiers,Significant Loss,4,57.94,0.09,12.75,No,2025-07-24
255668cf-beca-4fdd-b5e4-2dbace827750,2024-09-17,d6ddc1d4-0fc2-46bc-86a1-72c7ce1f87e1,William Fitzgerald,East,Consumer,Technology,Phones,Policy Why,2,1254.02,0.2,274.42,No,2023-07-24
0145cedb-9eee-4da4-ac95-9c563cfe6b32,2025-05-02,47b6da3c-e711-4a80-a42c-74b747c1878b,Barbara Horton,South,Consumer,Technology,Phones,Charge Manager,5,1440.92,0.07,390.19,Yes,2025-06-09
13f2f0a5-9c43-48db-89bb-566e40b19eef,2024-07-16,68f2a131-74e1-48d7-b6ef-8a8a0a5e3ac4,Robin Page,East,Home Office,Technology,Copiers,Pull Role,6,1994.51,0.16,275.31,No,2022-10-08
540425a5-12f2-4292-8344-68c001c56174,2023-06-16,d0291db2-fcde-44c5-9683-6c0d5e9d7982,Christopher Salinas,East,Home Office,Office Supplies,Paper,Great Recognize,9,1825.96,0.29,242.57,Yes,2024-08-08
7fc04bc7-720e-4ca8-a333-75827c930f02,2025-08-01,1e178969-13dd-4112-acb4-82fea4e8ce36,Arthur Perez,East,Home Office,Technology,Accessories,Threat Product,1,754.92,0.04,158.06,Yes,2023-05-30
e2b8b77f-0e20-407e-a0ea-b97fb41b2d74,2025-01-14,d8930f6c-e7b8-4bdc-8f5a-c8551d9c3d74,Daniel Stuart,East,Consumer,Technology,Accessories,Describe A,1,1639.67,0.08,107.57,No,2022-11-24
b759c00d-dca9-4693-8700-365c27cd5835,2022-09-26,9d849bd4-d838-4d43-9109-2120867828ab,Caitlin Phillips,South,Home Office,Technology,Accessories,While Clear,2,1628.13,0.15,104.24,No,2025-05-02
bf5219cb-e41c-49f4-8294-5d7ab6f6e0ea,2024-02-06,c6c74a22-960c-48cb-8209-c6719d4f1840,Denise Stark,East,Consumer,Technology,Copiers,Performance Tree,7,828.8,0.21,36.68,No,2023-10-13
5ecf0b9d-1f2c-4350-9a1a-ef7c477f4e91,2024-11-03,703da237-f424-43ed-a0c8-e62931cba60e,Sydney Cabrera,East,Corporate,Furniture,Bookcases,As Natural,1,1130.24,0.09,147.58,Yes,2025-03-28
3254bbb4-604b-414f-a8b7-1b06a8943ddc,2024-11-11,0cc9c9bc-a05a-4655-8b72-21506c5965d4,Christopher Boyer,South,Home Office,Technology,Copiers,Hotel Century,9,1322.17,0.28,254.42,No,2024-12-23
db278a18-ca06-4f08-8353-44acfc306687,2025-03-23,3193ffc2-c873-4380-9673-266c72849b96,Vickie Saunders,North,Home Office,Office Supplies,Labels,Buy Hour,2,1884.25,0.07,508.15,No,2024-11-04
752b3054-aacd-461c-a75d-f56ddcc7db53,2023-04-27,30d068b5-6fad-4187-99c8-fb08e50ff080,Sydney Jennings,West,Home Office,Furniture,Tables,Describe Draw,7,889.25,0.21,159.57,No,2023-10-12
77ac2203-1078-4e11-9d62-af2eb9238d1a,2023-07-11,9f7e0642-6216-4792-b3f3-52d1b48c7599,Michael Dunn,South,Home Office,Furniture,Bookcases,Your Half,3,1873.09,0.06,437.05,Yes,2025-02-17
c45d057f-b935-48f0-aa5e-13cdc359e35b,2023-01-30,ff024150-ac22-4a22-8996-b097a14eff96,Nicholas Armstrong,South,Corporate,Technology,Machines,True Tv,4,1801.73,0.19,257.3,No,2023-01-13
e7ff33a3-f00d-4968-8bd6-5e39da9c8a78,2025-07-23,2f5eea63-4d1b-4a7f-b812-70d93e2bc128,Kelly Wood,North,Corporate,Technology,Machines,Yard Mission,3,618.0,0.27,83.69,Yes,2024-09-01
8517804e-5d29-4e07-85d9-c346b3c9e9b0,2022-08-25,ae7bd8bb-5668-474e-b9f7-2fed77819ac0,James Juarez,South,Consumer,Office Supplies,Labels,They Play,5,634.38,0.08,110.93,No,2022-11-18
b6f1abbc-5b6c-429d-9f8c-f2a749a9355c,2024-02-24,4596b3a4-2915-4b7c-8f29-65455ee0617d,Anthony Smith,North,Corporate,Technology,Accessories,Little Over,10,1070.26,0.02,276.91,Yes,2025-07-13
ab9757f4-90c8-4efa-99f0-8e186dfce3cd,2024-06-23,cdff8b8e-4df4-436c-a5d0-3dad4201e1d0,Michelle Thomas,East,Corporate,Technology,Copiers,Four Major,7,1148.95,0.18,84.82,No,2024-01-16
51ce2a6e-1f7a-4b57-8eb9-ecc5fa3f4344,2023-10-25,13a6a78f-55db-4046-b0ba-727a3b47c9c2,Cynthia House,East,Consumer,Office Supplies,Paper,Ten Term,6,988.23,0.26,86.38,No,2024-02-19
0069eb90-4ac1-40a1-92d4-b584ad8b029b,2023-01-22,e03dd9b7-5319-4194-a033-932b8965fa22,Kathy Campbell,East,Home Office,Furniture,Bookcases,Note Attack,9,1492.07,0.29,72.76,No,2022-09-17
f6f04ab0-e50f-4dad-9f96-051e25781479,2023-08-15,827fb22a-4116-4e30-ac72-deb121e56970,Lori Wilson,North,Consumer,Technology,Copiers,These Mother,1,755.38,0.27,141.54,Yes,2023-12-01
04c2b9ca-6f24-4bcd-9a4d-3dc0f4044a7e,2023-01-09,08d37d86-1e1d-4f95-b724-0c1cb3d65c8c,Daniel Rose,North,Home Office,Office Supplies,Storage,Admit Crime,5,942.65,0.23,163.68,Yes,2024-08-27
e111c957-25db-4caa-99a4-f0fc4b615429,2023-12-07,f3b39b1f-0732-4c48-b441-d994c798dc87,Douglas Rowe MD,South,Consumer,Office Supplies,Storage,Series Station,7,571.84,0.09,126.21,No,2025-06-26
5cbb99d8-e441-46f4-bbc5-f84410c85691,2025-06-14,73476d13-af15-45c7-9eaa-cfd0c49f9459,John Gutierrez,South,Home Office,Furniture,Furnishings,Health Smile,8,625.65,0.17,101.42,No,2022-12-22
a5ce7263-9ba9-4b0c-8b92-776c40cf1a53,2024-09-07,7d218fc0-9adf-49f6-8338-de7166fa8784,Andrew Moore,East,Consumer,Furniture,Furnishings,Pay Such,8,1019.77,0.24,229.36,Yes,2023-07-27
407dc9b4-7233-421e-a55e-24fccd19099f,2024-01-30,d8ef5b99-3ad6-4be5-a444-33201c335898,Jennifer Pena,South,Consumer,Office Supplies,Labels,Sing Enjoy,10,311.45,0.22,52.46,No,2023-05-07
56d2046e-84f5-4157-a174-7cf579315ca6,2023-03-15,b2342e14-5828-4604-9e92-a15556f212fd,Stephanie Newman,South,Consumer,Office Supplies,Paper,Before Country,4,1177.77,0.15,194.69,No,2023-06-07
0e011848-429e-4eb2-b257-3196827257a6,2023-09-13,fd815800-db35-478d-9aa4-8c26ba92535d,Jenna Sosa,North,Consumer,Technology,Machines,Open College,5,276.06,0.17,51.76,Yes,2022-08-25
6f92b200-1e56-44f1-8f88-229b41496bd4,2024-04-16,fbcf82f6-f9cb-4b57-ad0a-edc057d6297c,Jesse Morgan,East,Consumer,Technology,Copiers,Evening Who,1,598.5,0.26,99.33,Yes,2024-07-31
a4c64a00-3b91-4bb0-9e69-ffeabccbce0d,2023-03-31,9f8ceabd-94b9-4be0-8ebb-db43a321451b,Glenn Davidson,South,Corporate,Technology,Machines,Eye Establish,9,1768.87,0.2,216.28,Yes,2024-04-28
1bdcb71a-1982-4373-805d-6f3fbc2c7702,2025-07-23,a9105c12-9f82-4c31-a449-175728115c83,Crystal Wood,South,Home Office,Furniture,Bookcases,Hold Happy,4,23.58,0.29,2.11,Yes,2023-08-07
7295fefa-d364-4ff9-b19f-1708f2f46299,2022-11-12,6e317f71-35ef-4766-bb09-47105809a161,Daniel Williams,West,Corporate,Technology,Phones,Election Apply,5,245.29,0.11,13.58,No,2023-07-29
ba8bf348-5427-4e59-aaa2-555001e9f923,2023-08-28,1a1accbf-6863-476a-aa86-d20b2f1a560f,Susan Schroeder,West,Consumer,Furniture,Chairs,We Adult,8,1092.65,0.01,189.01,Yes,2023-03-07
d08c5544-1fe9-4f28-b5c9-68d7c8773d7a,2023-05-09,df202a19-826c-4060-80dc-6cb154c7424b,Christine Chapman,North,Home Office,Office Supplies,Paper,Production Such,6,207.44,0.1,44.14,No,2022-12-31
db74e844-4b2a-487a-b313-abdd51fcee0c,2025-01-25,686c37d8-4872-48bc-bff6-c411e6f64ffb,Gabrielle Moore,East,Corporate,Technology,Machines,Though Final,9,565.75,0.06,120.95,No,2023-11-08
